,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2015-12-14,43.50199890136719,44.183998107910156,42.9739990234375,43.715999603271484,43.715999603271484,14135500,28.045000076293945,28.170000076293945,27.447500228881836,28.1200008392334,25.96939468383789,257274800
2015-12-15,44.36399841308594,44.444000244140625,43.599998474121094,44.21799850463867,44.21799850463867,11222000,27.985000610351562,28.200000762939453,27.587499618530273,27.622499465942383,25.509937286376953,213292400
2015-12-16,44.41999816894531,46.97600173950195,44.145999908447266,46.902000427246094,46.902000427246094,25521500,27.767499923706055,27.997499465942383,27.200000762939453,27.834999084472656,25.70619010925293,224954000
2015-12-17,46.78799819946289,47.551998138427734,45.96200180053711,46.678001403808594,46.678001403808594,16493000,28.0049991607666,28.0625,27.2450008392334,27.2450008392334,25.16131591796875,179091200
2015-12-18,46.577999114990234,47.18000030517578,45.858001708984375,46.09199905395508,46.09199905395508,15071000,27.227500915527344,27.3799991607666,26.452499389648438,26.50749969482422,24.480220794677734,385813200
2015-12-21,46.3380012512207,47.16600036621094,46.215999603271484,46.512001037597656,46.512001037597656,9766000,26.81999969482422,26.842500686645508,26.392499923706055,26.832500457763672,24.780359268188477,190362400
2015-12-22,46.99800109863281,47.310001373291016,45.92599868774414,45.9900016784668,45.9900016784668,9807500,26.850000381469727,26.93000030517578,26.612499237060547,26.8075008392334,24.75727081298828,131157600
2015-12-23,46.43600082397461,46.689998626708984,45.625999450683594,45.939998626708984,45.939998626708984,7775000,26.8174991607666,27.212499618530273,26.799999237060547,27.15250015258789,25.07588768005371,130629600
2015-12-24,46.11199951171875,46.375999450683594,45.65599822998047,46.11399841308594,46.11399841308594,3540000,27.25,27.25,26.987499237060547,27.00749969482422,24.941978454589844,54281600
2015-12-28,46.29800033569336,46.395999908447266,45.108001708984375,45.790000915527344,45.790000915527344,9506500,26.897499084472656,26.922500610351562,26.545000076293945,26.704999923706055,24.662609100341797,106816800
2015-12-29,46.012001037597656,47.54399871826172,45.90999984741211,47.4379997253418,47.4379997253418,12031500,26.739999771118164,27.357500076293945,26.71500015258789,27.184999465942383,25.10590171813965,123724800
2015-12-30,47.31999969482422,48.72600173950195,47.13399887084961,47.61800003051758,47.61800003051758,18489500,27.145000457763672,27.174999237060547,26.795000076293945,26.829999923706055,24.778051376342773,100855200
2015-12-31,47.70199966430664,48.689998626708984,47.67399978637695,48.00199890136719,48.00199890136719,13575000,26.752500534057617,26.75749969482422,26.204999923706055,26.315000534057617,24.302438735961914,163649200
2016-01-04,46.14400100708008,46.2760009765625,43.79999923706055,44.68199920654297,44.68199920654297,34135500,25.65250015258789,26.342500686645508,25.5,26.337499618530273,24.323219299316406,270597600
2016-01-05,45.27199935913086,45.37799835205078,44.0,44.68600082397461,44.68600082397461,15934000,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.713695526123047,223164000
2016-01-06,44.0,44.0099983215332,43.19599914550781,43.80799865722656,43.80799865722656,18895500,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,23.24962615966797,273829600
2016-01-07,42.8380012512207,43.6879997253418,42.73400115966797,43.130001068115234,43.130001068115234,17771500,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,22.268383026123047,324377600
2016-01-08,43.571998596191406,44.0880012512207,42.15399932861328,42.20000076293945,42.20000076293945,18140500,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,22.386133193969727,283192000
2016-01-11,42.801998138427734,42.88999938964844,40.599998474121094,41.56999969482422,41.56999969482422,20457000,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.748620986938477,198957600
2016-01-12,42.31999969482422,42.74800109863281,41.0620002746582,41.99399948120117,41.99399948120117,15459500,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,23.07877540588379,196616800
2016-01-13,42.402000427246094,42.529998779296875,40.0,40.0620002746582,40.0620002746582,20632000,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,22.48541259765625,249758400
2016-01-14,40.44200134277344,42.0,38.67599868774414,41.236000061035156,41.236000061035156,32453500,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.97718620300293,252680400
2016-01-15,39.79399871826172,41.013999938964844,39.45000076293945,40.99800109863281,40.99800109863281,27893000,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,22.425384521484375,319335600
2016-01-19,41.742000579833984,42.09400177001953,40.15599822998047,40.944000244140625,40.944000244140625,20193500,24.602500915527344,24.662500381469727,23.875,24.165000915527344,22.316871643066406,212350800
2016-01-20,39.880001068115234,40.25600051879883,38.25,39.7400016784668,39.7400016784668,29193000,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,22.34688377380371,289337600
2016-01-21,40.310001373291016,40.645999908447266,39.00400161743164,39.99399948120117,39.99399948120117,15831000,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,22.233753204345703,208646000
2016-01-22,40.959999084472656,41.099998474121094,39.805999755859375,40.5099983215332,40.5099983215332,15620500,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,23.415861129760742,263202000
2016-01-25,40.012001037597656,40.7140007019043,39.17599868774414,39.2760009765625,39.2760009765625,13493500,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.958717346191406,207178000
2016-01-26,39.34000015258789,39.56399917602539,37.7760009765625,38.71200180053711,38.71200180053711,24821000,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,23.0856990814209,300308000
2016-01-27,38.47600173950195,38.652000427246094,37.15399932861328,37.61399841308594,37.61399841308594,18086000,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.568815231323242,533478800
2016-01-28,38.15800094604492,38.25600051879883,36.481998443603516,37.939998626708984,37.939998626708984,22964000,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.723508834838867,222715200
2016-01-29,37.9900016784668,38.74800109863281,37.61600112915039,38.2400016784668,38.2400016784668,14261500,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,22.473865509033203,257666000
2016-02-01,37.75199890136719,39.90399932861328,36.54999923706055,39.38800048828125,39.38800048828125,26488000,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,22.26376724243164,163774000
2016-02-02,38.48400115966797,38.624000549316406,36.04600143432617,36.555999755859375,36.555999755859375,28868000,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.813552856445312,149428800
2016-02-03,36.71799850463867,36.78799819946289,34.0359992980957,34.69599914550781,34.69599914550781,39657000,23.75,24.209999084472656,23.520000457763672,24.087499618530273,22.245296478271484,183857200
2016-02-04,34.13999938964844,35.19599914550781,33.39799880981445,35.066001892089844,35.066001892089844,21927000,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,22.424036026000977,185886800
2016-02-05,34.2599983215332,34.599998474121094,31.54800033569336,32.52000045776367,32.52000045776367,47188000,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.825132369995117,185672400
2016-02-08,31.420000076293945,31.43000030517578,29.200000762939453,29.597999572753906,29.597999572753906,46565000,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,22.05495262145996,216085600
2016-02-09,28.464000701904297,31.95800018310547,28.209999084472656,29.649999618530273,29.649999618530273,43258000,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,22.050302505493164,177324800
2016-02-10,30.100000381469727,30.993999481201172,28.347999572753906,28.733999252319336,28.733999252319336,52032500,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.8831729888916,169374400
2016-02-11,30.399999618530273,32.652000427246094,29.399999618530273,30.0939998626709,30.0939998626709,71262000,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.750850677490234,200298800
2016-02-12,31.0,31.402000427246094,28.739999771118164,30.20800018310547,30.20800018310547,36179000,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.81817054748535,161405600
2016-02-16,31.739999771118164,32.59000015258789,30.82200050354004,31.034000396728516,31.034000396728516,27969000,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,22.43332290649414,196231600
2016-02-17,31.799999237060547,33.86800003051758,31.336000442504883,33.736000061035156,33.736000061035156,29126000,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.776880264282227,179452800
2016-02-18,34.48400115966797,34.59000015258789,32.95399856567383,33.354000091552734,33.354000091552734,19438000,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,22.345115661621094,156084000
2016-02-19,32.731998443603516,33.49800109863281,32.5,33.316001892089844,33.316001892089844,14797000,24.0,24.190000534057617,23.950000762939453,24.010000228881836,22.29404640197754,141496800
2016-02-22,34.02399826049805,35.78200149536133,33.970001220703125,35.54800033569336,35.54800033569336,25300500,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,22.489032745361328,137123200
2016-02-23,35.231998443603516,36.34600067138672,34.736000061035156,35.44200134277344,35.44200134277344,29922000,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.980667114257812,127770400
2016-02-24,34.54999923706055,35.900001525878906,33.56800079345703,35.79999923706055,35.79999923706055,26978000,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,22.307973861694336,145022800
2016-02-25,35.72999954223633,37.70399856567383,35.040000915527344,37.486000061035156,37.486000061035156,28753500,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,22.461179733276367,110330800
2016-02-26,37.7400016784668,38.400001525878906,37.0,38.06800079345703,38.06800079345703,30325500,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,22.495996475219727,115964400
2016-02-29,38.47999954223633,39.27000045776367,37.84400177001953,38.38600158691406,38.38600158691406,22495000,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,22.444927215576172,140865200
2016-03-01,38.849998474121094,39.189998626708984,36.540000915527344,37.27000045776367,37.27000045776367,33561000,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,23.33632469177246,201628400
2016-03-02,36.74599838256836,37.70399856567383,36.29999923706055,37.667999267578125,37.667999267578125,24312000,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,23.38739013671875,132678400
2016-03-03,37.65599822998047,39.48400115966797,36.84400177001953,39.14799880981445,39.14799880981445,24145000,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.561485290527344,147822800
2016-03-04,39.599998474121094,40.805999755859375,39.5,40.20800018310547,40.20800018310547,32445500,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.912012100219727,184220400
2016-03-07,39.5359992980957,41.939998626708984,39.47999954223633,41.05799865722656,41.05799865722656,26647000,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.647382736206055,143315600
2016-03-08,40.70000076293945,41.5,40.439998626708984,40.52000045776367,40.52000045776367,20893500,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,23.452388763427734,126247600
2016-03-09,40.90399932861328,41.874000549316406,40.55799865722656,41.74399948120117,41.74399948120117,16043000,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,23.473281860351562,108806800
2016-03-10,42.0,42.65800094604492,40.13399887084961,41.0359992980957,41.0359992980957,25962500,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,23.484886169433594,134054400
2016-03-11,41.58599853515625,41.88399887084961,41.066001892089844,41.5,41.5,16715500,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.7379150390625,109632800
2016-03-14,42.529998779296875,43.34400177001953,42.12799835205078,43.029998779296875,43.029998779296875,20328500,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.798263549804688,100304400
2016-03-15,42.854000091552734,43.79399871826172,42.29999923706055,43.667999267578125,43.667999267578125,15902500,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,24.27646255493164,160270800
2016-03-16,43.599998474121094,44.51599884033203,43.40399932861328,44.38600158691406,44.38600158691406,17583500,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.599123001098633,153214000
2016-03-17,44.29399871826172,45.70000076293945,44.0,45.2760009765625,45.2760009765625,18914500,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,24.559663772583008,137682800
2016-03-18,45.81999969482422,46.895999908447266,45.61199951171875,46.54800033569336,46.54800033569336,23559000,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.58751678466797,176820800
2016-03-21,47.06800079345703,47.97600173950195,47.0,47.66400146484375,47.66400146484375,26539000,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.585201263427734,142010800
2016-03-22,47.44200134277344,47.79800033569336,46.512001037597656,46.847999572753906,46.847999572753906,21580000,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.773223876953125,129777600
2016-03-23,46.4739990234375,46.94599914550781,44.40599822998047,44.51599884033203,44.51599884033203,24744000,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.636266708374023,102814000
2016-03-24,43.15599822998047,45.77799987792969,43.0,45.54999923706055,45.54999923706055,24804500,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,24.52947998046875,104532000
2016-03-28,46.321998596191406,46.96200180053711,45.0,46.051998138427734,46.051998138427734,19628500,26.5,26.547500610351562,26.264999389648438,26.297500610351562,24.418060302734375,77645600
2016-03-29,45.97800064086914,46.47600173950195,45.066001892089844,46.0260009765625,46.0260009765625,20071500,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.996070861816406,124760400
2016-03-30,47.018001556396484,47.099998474121094,45.29999923706055,45.37799835205078,45.37799835205078,20165000,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,25.432479858398438,182404400
2016-03-31,45.86800003051758,47.48400115966797,45.00199890136719,45.95399856567383,45.95399856567383,40064500,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,25.300168991088867,103553600
2016-04-01,48.965999603271484,49.58000183105469,46.650001525878906,47.518001556396484,47.518001556396484,79987500,27.19499969482422,27.5,27.049999237060547,27.497499465942383,25.532297134399414,103496000
2016-04-04,49.82400131225586,50.42399978637695,48.72800064086914,49.39799880981445,49.39799880981445,67376500,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.794607162475586,149424800
2016-04-05,48.099998474121094,51.3120002746582,48.0,51.09400177001953,51.09400177001953,49743500,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,25.49051284790039,106314800
2016-04-06,50.79399871826172,53.54800033569336,50.689998626708984,53.08399963378906,53.08399963378906,58527500,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.757463455200195,105616400
2016-04-07,53.290000915527344,53.86800003051758,50.902000427246094,51.439998626708984,51.439998626708984,44281000,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,25.195701599121094,127207600
2016-04-08,52.099998474121094,52.16400146484375,49.604000091552734,50.013999938964844,50.013999938964844,36819500,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,25.223560333251953,94326800
2016-04-11,50.20000076293945,51.79800033569336,49.060001373291016,49.98400115966797,49.98400115966797,45808500,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,25.307130813598633,117630000
2016-04-12,49.900001525878906,50.36000061035156,48.72600173950195,49.56399917602539,49.56399917602539,28816000,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.636756896972656,108929200
2016-04-13,49.70199966430664,51.099998474121094,49.465999603271484,50.90599822998047,50.90599822998047,24628000,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,26.00817108154297,133029200
2016-04-14,50.599998474121094,51.36800003051758,50.209999084472656,50.37200164794922,50.37200164794922,20661000,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,26.022098541259766,101895600
2016-04-15,50.262001037597656,50.91999816894531,49.82400131225586,50.902000427246094,50.902000427246094,18762000,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,25.499799728393555,187756000
2016-04-18,50.44599914550781,51.6619987487793,50.332000732421875,50.7760009765625,50.7760009765625,21357000,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.949649810791016,243286000
2016-04-19,50.624000549316406,50.874000549316406,48.25,49.4739990234375,49.4739990234375,31787500,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.81732749938965,129539600
2016-04-20,49.25199890136719,50.731998443603516,48.29999923706055,49.99399948120117,49.99399948120117,25970500,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.8684024810791,122444000
2016-04-21,49.79800033569336,50.18000030517578,49.38199996948242,49.65800094604492,49.65800094604492,13915500,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.599123001098633,126210000
2016-04-22,49.77799987792969,50.79999923706055,49.141998291015625,50.75,50.75,18931500,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,24.531808853149414,134732400
2016-04-25,50.60200119018555,51.47600173950195,50.152000427246094,50.36399841308594,50.36399841308594,18351500,26.25,26.412500381469727,26.127500534057617,26.270000457763672,24.39252471923828,112126400
2016-04-26,50.40999984741211,51.145999908447266,49.87799835205078,50.74800109863281,50.74800109863281,16119000,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,24.22307014465332,224064800
2016-04-27,50.54999923706055,51.0,49.880001068115234,50.29399871826172,50.29399871826172,16029000,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.70724105834961,458408400
2016-04-28,49.970001220703125,50.68600082397461,49.487998962402344,49.54199981689453,49.54199981689453,12595000,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,22.013166427612305,328970800
2016-04-29,49.62799835205078,49.68600082397461,47.5620002746582,48.152000427246094,48.152000427246094,27069000,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.7601375579834,274126000
2016-05-02,48.29999923706055,48.63800048828125,46.9640007019043,48.36000061035156,48.36000061035156,19219500,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.736921310424805,192640400
2016-05-03,47.47200012207031,47.78200149536133,46.32400131225586,46.4640007019043,46.4640007019043,21511000,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,22.09440803527832,227325200
2016-05-04,46.05799865722656,46.891998291015625,44.08000183105469,44.512001037597656,44.512001037597656,43502500,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.86460304260254,164102000
2016-05-05,45.69200134277344,45.72800064086914,41.95800018310547,42.305999755859375,42.305999755859375,56274000,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.775850296020508,143562000
2016-05-06,42.17399978637695,43.27399826049805,41.62200164794922,42.986000061035156,42.986000061035156,28426000,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.654407501220703,174799600
2016-05-09,43.14400100708008,43.22999954223633,41.36000061035156,41.784000396728516,41.784000396728516,23882000,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.670759201049805,131745600
2016-05-10,41.5099983215332,41.89400100708008,41.0,41.737998962402344,41.737998962402344,20353000,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.817886352539062,134747200
2016-05-11,41.518001556396484,43.09600067138672,41.209999084472656,41.79199981689453,41.79199981689453,25809500,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.605363845825195,114876400
2016-05-12,42.28799819946289,42.33399963378906,40.731998443603516,41.45600128173828,41.45600128173828,18252500,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,21.09856605529785,305258800
2016-05-13,41.555999755859375,42.2400016784668,41.34000015258789,41.52199935913086,41.52199935913086,14114000,22.5,22.917499542236328,22.5,22.6299991607666,21.140607833862305,177571200
2016-05-16,41.630001068115234,42.630001068115234,41.58399963378906,41.65800094604492,41.65800094604492,14747000,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.925321578979492,245039200
2016-05-17,41.810001373291016,41.9640007019043,40.80400085449219,40.93199920654297,40.93199920654297,14218000,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.834238052368164,187667600
2016-05-18,41.83000183105469,43.0620002746582,41.54999923706055,42.23400115966797,42.23400115966797,28087500,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,22.084131240844727,168249600
2016-05-19,42.7239990234375,43.358001708984375,41.459999084472656,43.04199981689453,43.04199981689453,34331500,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,22.00005340576172,121768400
2016-05-20,43.39799880981445,44.11000061035156,43.27000045776367,44.055999755859375,44.055999755859375,45035500,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,22.238271713256836,128104000
2016-05-23,43.9739990234375,44.52000045776367,43.172000885009766,43.24399948120117,43.24399948120117,25512500,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,22.52086067199707,152074400
2016-05-24,43.31999969482422,43.74800109863281,43.0359992980957,43.582000732421875,43.582000732421875,15069000,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.864181518554688,140560800
2016-05-25,43.582000732421875,44.27199935913086,43.301998138427734,43.91600036621094,43.91600036621094,15634000,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,23.26587677001953,152675200
2016-05-26,44.099998474121094,45.051998138427734,43.810001373291016,45.02399826049805,45.02399826049805,20362000,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,23.45037841796875,225324800
2016-05-27,44.99800109863281,45.18600082397461,44.150001525878906,44.608001708984375,44.608001708984375,18251500,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,23.436363220214844,145364800
2016-05-31,44.608001708984375,44.95000076293945,44.29999923706055,44.645999908447266,44.645999908447266,13945000,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,23.321924209594727,169228800
2016-06-01,44.29600143432617,44.47999954223633,43.37799835205078,43.9119987487793,43.9119987487793,14913500,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.994962692260742,116693200
2016-06-02,43.917999267578125,43.981998443603516,43.422000885009766,43.79199981689453,43.79199981689453,10164000,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.8221435546875,160766400
2016-06-03,44.0,44.38800048828125,43.60200119018555,43.79800033569336,43.79800033569336,11145000,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.868846893310547,114019600
2016-06-06,43.599998474121094,44.18000030517578,43.09000015258789,44.13600158691406,44.13600158691406,11247500,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,23.0346622467041,93170000
2016-06-07,44.448001861572266,46.88800048828125,44.30400085449219,46.46799850463867,46.46799850463867,31068000,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,23.128084182739258,89638000
2016-06-08,46.7599983215332,48.16999816894531,46.52199935913086,47.104000091552734,47.104000091552734,29860000,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,23.10706901550293,83392400
2016-06-09,46.99599838256836,47.066001892089844,45.4119987487793,45.87200164794922,45.87200164794922,22460500,24.625,24.997499465942383,24.614999771118164,24.912500381469727,23.27288246154785,106405600
2016-06-10,45.47800064086914,45.59400177001953,43.683998107910156,43.757999420166016,43.757999420166016,30133000,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,23.081377029418945,126851600
2016-06-13,43.900001525878906,45.15399932861328,43.53200149536133,43.57400131225586,43.57400131225586,20965000,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.733386993408203,152082000
2016-06-14,43.7760009765625,44.439998626708984,42.50600051879883,42.992000579833984,42.992000579833984,17901000,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.761415481567383,127727600
2016-06-15,43.38999938964844,44.380001068115234,43.0260009765625,43.540000915527344,43.540000915527344,14542500,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.68667984008789,117780800
2016-06-16,43.48400115966797,43.608001708984375,42.70000076293945,43.58599853515625,43.58599853515625,12201500,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.78243637084961,125307200
2016-06-17,43.5620002746582,43.99800109863281,42.900001525878906,43.09400177001953,43.09400177001953,15563000,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,22.26396369934082,244032800
2016-06-20,43.900001525878906,44.75,43.645999908447266,43.939998626708984,43.939998626708984,17777500,24.0,24.142499923706055,23.75749969482422,23.774999618530273,22.210250854492188,137647600
2016-06-21,44.13600158691406,44.513999938964844,43.762001037597656,43.922000885009766,43.922000885009766,22645000,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,22.399417877197266,142185600
2016-06-22,39.89400100708008,41.189998626708984,39.150001525878906,39.332000732421875,39.332000732421875,118712000,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,22.315343856811523,116876400
2016-06-23,39.13800048828125,39.5099983215332,38.42599868774414,39.279998779296875,39.279998779296875,50653500,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,22.44379425048828,128960800
2016-06-24,38.0099983215332,39.02399826049805,37.94599914550781,38.630001068115234,38.630001068115234,35132500,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.81321907043457,301245600
2016-06-27,38.172000885009766,39.762001037597656,37.57400131225586,39.709999084472656,39.709999084472656,36027000,23.25,23.262500762939453,22.875,23.010000228881836,21.495594024658203,181958400
2016-06-28,40.37799835205078,40.810001373291016,39.88199996948242,40.358001708984375,40.358001708984375,31062000,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.857593536376953,161779600
2016-06-29,41.0260009765625,42.35599899291992,40.599998474121094,42.03799819946289,42.03799819946289,29974500,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,22.04676628112793,146124000
2016-06-30,42.59400177001953,42.70000076293945,41.80400085449219,42.45600128173828,42.45600128173828,24215500,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,22.3270206451416,143345600
2016-07-01,41.22800064086914,43.64799880981445,41.20000076293945,43.29999923706055,43.29999923706055,27000000,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,22.39474868774414,104106000
2016-07-05,41.94599914550781,42.90800094604492,41.599998474121094,42.79600143432617,42.79600143432617,25876500,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,22.184555053710938,110820800
2016-07-06,42.0,43.04600143432617,41.79999923706055,42.88800048828125,42.88800048828125,24599500,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,22.310670852661133,123796400
2016-07-07,42.619998931884766,43.624000549316406,42.60200119018555,43.1879997253418,43.1879997253418,18060000,23.924999237060547,24.125,23.905000686645508,23.985000610351562,22.40642547607422,100558400
2016-07-08,43.560001373291016,43.96200180053711,42.900001525878906,43.35599899291992,43.35599899291992,20374000,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.579246520996094,115648400
2016-07-11,43.992000579833984,45.35599899291992,43.902000427246094,44.95600128173828,44.95600128173828,27149000,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.649311065673828,95179600
2016-07-12,44.81999969482422,45.5,44.64400100708008,44.93000030517578,44.93000030517578,22856500,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.7520751953125,96670000
2016-07-13,45.099998474121094,45.11800003051758,44.05799865722656,44.50600051879883,44.50600051879883,17835500,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.62362289428711,103568800
2016-07-14,44.624000549316406,44.987998962402344,44.209999084472656,44.305999755859375,44.305999755859375,13379000,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,23.072032928466797,155676000
2016-07-15,44.50400161743164,44.54999923706055,43.928001403808594,44.08000183105469,44.08000183105469,11171000,24.729999542236328,24.825000762939453,24.625,24.69499969482422,23.069700241088867,120548000
