,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,0.5109909772872925,0.5634210109710693,0.4962399899959564,0.5101979970932007,0.5101979970932007,5513180.0,0.22410400211811066,0.2373420000076294,0.21965399384498596,0.22372199594974518,0.22372199594974518,184250000.0,9602.9296875,9937.5,8956.4296875,9205.1201171875,9205.1201171875,6457399808,724.406005859375,742.5139770507812,683.2680053710938,699.8309936523438,699.8309936523438,1764999936.0,189.01600646972656,193.33999633789062,175.875,178.23399353027344,178.23399353027344,567628992
2018-03-13,0.5075049996376038,0.5656419992446899,0.5047709941864014,0.5638409852981567,0.5638409852981567,4227540.0,0.22311000525951385,0.22914600372314453,0.2154020071029663,0.22302600741386414,0.22302600741386414,98868704.0,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,9194.849609375,5991139840,698.1530151367188,713.7349853515625,682.3499755859375,690.8270263671875,690.8270263671875,1425959936.0,177.5970001220703,181.8699951171875,172.2570037841797,175.78199768066406,175.78199768066406,468094016
2018-03-14,0.566199004650116,0.5774059891700745,0.4317770004272461,0.44360899925231934,0.44360899925231934,5288160.0,0.22342999279499054,0.23314699530601501,0.19600500166416168,0.19956199824810028,0.19956199824810028,144156000.0,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,8269.8095703125,6438230016,691.218994140625,702.7839965820312,594.0999755859375,614.291015625,614.291015625,1810560000.0,175.93699645996094,177.5469970703125,158.6300048828125,161.1009979248047,161.1009979248047,480652992
2018-03-15,0.44263601303100586,0.44459500908851624,0.3960930109024048,0.4197370111942291,0.4197370111942291,8460960.0,0.19875499606132507,0.2016109973192215,0.17248499393463135,0.18570899963378906,0.18570899963378906,204232992.0,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952,614.8389892578125,620.6160278320312,579.5050048828125,611.3040161132812,611.3040161132812,1770460032.0,161.20199584960938,167.33200073242188,151.47900390625,164.4759979248047,164.4759979248047,564609024
2018-03-16,0.4179989993572235,0.44216200709342957,0.41601499915122986,0.42441999912261963,0.42441999912261963,10271100.0,0.18678799271583557,0.18678799271583557,0.17505699396133423,0.17887799441814423,0.17887799441814423,97455296.0,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840,611.7780151367188,623.1680297851562,587.8619995117188,601.666015625,601.666015625,1417350016.0,164.81700134277344,171.25799560546875,158.99099731445312,165.4499969482422,165.4499969482422,436628000
2018-03-17,0.4239940047264099,0.4239940047264099,0.36673399806022644,0.37386101484298706,0.37386101484298706,9340520.0,0.1787700057029724,0.1791599988937378,0.15313200652599335,0.15476299822330475,0.15476299822330475,81096600.0,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,7916.8798828125,4426149888,601.677978515625,609.1510009765625,549.0960083007812,552.7789916992188,552.7789916992188,1267810048.0,165.18800354003906,165.21800231933594,151.05799865722656,152.968994140625,152.968994140625,403808992
2018-03-18,0.37233200669288635,0.3803260028362274,0.2841840088367462,0.3733380138874054,0.3733380138874054,9742300.0,0.15393100678920746,0.16195900738239288,0.12704600393772125,0.15615500509738922,0.15615500509738922,189688992.0,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,8223.6796875,6639190016,551.6400146484375,551.6400146484375,460.0880126953125,538.6439819335938,538.6439819335938,2685499904.0,152.53700256347656,156.1540069580078,138.01800537109375,154.07400512695312,154.07400512695312,595955008
2018-03-19,0.3711020052433014,0.38631001114845276,0.3531990051269531,0.38164401054382324,0.38164401054382324,8994920.0,0.16074900329113007,0.19764800369739532,0.15693500638008118,0.19764800369739532,0.19764800369739532,321964000.0,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016,546.6259765625,558.0999755859375,519.1229858398438,556.7260131835938,556.7260131835938,2046790016.0,155.47500610351562,163.0489959716797,151.66299438476562,161.14199829101562,161.14199829101562,504832992
2018-03-20,0.3874160051345825,0.40178900957107544,0.3610590100288391,0.3917129933834076,0.3917129933834076,8897510.0,0.19344699382781982,0.21200400590896606,0.180294007062912,0.20494699478149414,0.20494699478149414,249683008.0,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952,556.7219848632812,567.0900268554688,521.2039794921875,557.1749877929688,557.1749877929688,1833680000.0,161.52099609375,173.3000030517578,156.81500244140625,168.81700134277344,168.81700134277344,492892000
2018-03-21,0.3924590051174164,0.4558030068874359,0.3900600075721741,0.4454210102558136,0.4454210102558136,12823600.0,0.2053149938583374,0.2275020033121109,0.201447993516922,0.2131890058517456,0.2131890058517456,257686000.0,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856,559.0999755859375,589.6069946289062,550.572021484375,561.7319946289062,561.7319946289062,1781270016.0,169.5570068359375,175.26100158691406,166.61500549316406,169.052001953125,169.052001953125,462536000
2018-03-22,0.4446460008621216,0.4575749933719635,0.39070799946784973,0.41929200291633606,0.41929200291633606,10720800.0,0.2154030054807663,0.22196899354457855,0.19213199615478516,0.20348100364208221,0.20348100364208221,201540000.0,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016,562.10302734375,577.5659790039062,523.0889892578125,539.7020263671875,539.7020263671875,1523459968.0,168.72300720214844,172.30599975585938,161.11300659179688,163.6719970703125,163.6719970703125,404996992
2018-03-23,0.41988900303840637,0.4273329973220825,0.37922000885009766,0.4091399908065796,0.4091399908065796,9846940.0,0.20229800045490265,0.20281200110912323,0.18142400681972504,0.18925899267196655,0.18925899267196655,148850000.0,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192,539.864013671875,540.4869995117188,512.1270141601562,539.6190185546875,539.6190185546875,1596349952.0,163.57699584960938,167.83200073242188,157.26300048828125,167.83200073242188,167.83200073242188,348056000
2018-03-24,0.4143419861793518,0.43327200412750244,0.4019179940223694,0.41908499598503113,0.41908499598503113,8999810.0,0.1888439953327179,0.20118999481201172,0.18301700055599213,0.1892009973526001,0.1892009973526001,132660000.0,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,8668.1201171875,5664600064,542.572021484375,545.3820190429688,526.0800170898438,526.4390258789062,526.4390258789062,1300009984.0,168.53399658203125,168.6529998779297,159.63099670410156,159.63099670410156,159.63099670410156,290270016
2018-03-25,0.41034600138664246,0.41807401180267334,0.39378800988197327,0.40610501170158386,0.40610501170158386,8585700.0,0.18839600682258606,0.18912799656391144,0.18170000612735748,0.18460500240325928,0.18460500240325928,59349400.0,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,8495.7802734375,4569880064,522.7030029296875,535.8209838867188,515.6589965820312,524.2869873046875,524.2869873046875,1151170048.0,158.86399841308594,162.7209930419922,157.52000427246094,160.08399963378906,160.08399963378906,241431008
2018-03-26,0.4057449996471405,0.4136219918727875,0.34695398807525635,0.3714959919452667,0.3714959919452667,9116330.0,0.18396000564098358,0.18542100489139557,0.1611279994249344,0.1678059995174408,0.1678059995174408,117497000.0,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872,524.2869873046875,526.3790283203125,470.44000244140625,489.95098876953125,489.95098876953125,1638880000.0,160.1649932861328,160.99400329589844,143.1230010986328,149.2209930419922,149.2209930419922,407135008
2018-03-27,0.37122800946235657,0.3723689913749695,0.3372049927711487,0.3426249921321869,0.3426249921321869,6654480.0,0.16821500658988953,0.16922500729560852,0.15016399323940277,0.15492600202560425,0.15492600202560425,107510000.0,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240,489.5899963378906,491.4590148925781,449.97100830078125,450.1159973144531,450.1159973144531,1617939968.0,148.96099853515625,149.62100219726562,135.7790069580078,135.7790069580078,135.7790069580078,385104000
2018-03-28,0.3436329960823059,0.3596769869327545,0.3363400101661682,0.3513669967651367,0.3513669967651367,8432800.0,0.15519599616527557,0.1655990034341812,0.15446500480175018,0.16005800664424896,0.16005800664424896,60260800.0,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856,450.2909851074219,466.21099853515625,444.8609924316406,446.27899169921875,446.27899169921875,1514179968.0,135.49000549316406,140.125,131.03399658203125,131.7469940185547,131.7469940185547,328374016
2018-03-29,0.35272499918937683,0.3543179929256439,0.2756490111351013,0.2801609933376312,0.2801609933376312,8848710.0,0.16014300286769867,0.1606139987707138,0.1457120031118393,0.14688199758529663,0.14688199758529663,103465000.0,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824,448.07501220703125,450.81298828125,385.81298828125,385.9679870605469,385.9679870605469,1970230016.0,131.9250030517578,132.61000061035156,113.93399810791016,114.67900085449219,114.67900085449219,476804000
2018-03-30,0.28045499324798584,0.3061090111732483,0.2687450051307678,0.2874940037727356,0.2874940037727356,7631570.0,0.14665399491786957,0.15178200602531433,0.13631699979305267,0.14720900356769562,0.14720900356769562,119874000.0,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6890.52001953125,6289509888,385.9049987792969,409.9289855957031,368.63299560546875,394.6449890136719,394.6449890136719,1878130048.0,114.80400085449219,124.9020004272461,110.25700378417969,118.5979995727539,118.5979995727539,468439008
2018-03-31,0.2867720127105713,0.29832398891448975,0.27854299545288086,0.2801710069179535,0.2801710069179535,7349410.0,0.14711500704288483,0.16055899858474731,0.1448570042848587,0.15591900050640106,0.15591900050640106,113124000.0,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,6973.52978515625,4553269760,395.0039978027344,418.4679870605469,392.9530029296875,396.4570007324219,396.4570007324219,1323920000.0,118.63700103759766,123.87200164794922,116.18399810791016,116.60700225830078,116.60700225830078,295439008
2018-04-01,0.2800869941711426,0.2845839858055115,0.24456700682640076,0.2615799903869629,0.2615799903869629,7962260.0,0.15659700334072113,0.1608249992132187,0.14134299755096436,0.1507679969072342,0.1507679969072342,100833000.0,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,6844.22998046875,4532100096,397.2539978027344,400.52801513671875,363.80499267578125,379.60699462890625,379.60699462890625,1256930048.0,116.90499877929688,117.83300018310547,110.52300262451172,115.22200012207031,115.22200012207031,274182016
2018-04-02,0.2628990113735199,0.2790839970111847,0.25988200306892395,0.27368399500846863,0.27368399500846863,7697230.0,0.1516910046339035,0.1587969958782196,0.14858999848365784,0.15638500452041626,0.15638500452041626,102697000.0,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000,379.6990051269531,395.1709899902344,377.5929870605469,386.42498779296875,386.42498779296875,1102259968.0,115.23699951171875,121.41600036621094,114.71900177001953,119.30599975585938,119.30599975585938,271703008
2018-04-03,0.2739579975605011,0.29826900362968445,0.26995399594306946,0.29547300934791565,0.29547300934791565,8705370.0,0.15786400437355042,0.17343799769878387,0.15525400638580322,0.17244699597358704,0.17244699597358704,155987008.0,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224,387.31201171875,418.9679870605469,383.5320129394531,416.89300537109375,416.89300537109375,1363399936.0,119.50900268554688,136.44700622558594,118.58399963378906,134.47000122070312,134.47000122070312,375408992
2018-04-04,0.29532501101493835,0.3004480004310608,0.26906099915504456,0.29016101360321045,0.29016101360321045,8929810.0,0.17115800082683563,0.17917199432849884,0.1536259949207306,0.1553560048341751,0.1553560048341751,154800992.0,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000,416.4849853515625,417.47198486328125,375.30999755859375,380.5429992675781,380.5429992675781,1287730048.0,133.9080047607422,134.61000061035156,116.58300018310547,118.41200256347656,118.41200256347656,380351008
2018-04-05,0.2890630066394806,0.308896005153656,0.2723810076713562,0.28692498803138733,0.28692498803138733,9738160.0,0.15559199452400208,0.1562040001153946,0.14374199509620667,0.14875799417495728,0.14875799417495728,113407000.0,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064,379.9469909667969,387.71600341796875,369.8160095214844,383.23199462890625,383.23199462890625,1210680064.0,118.20899963378906,121.28700256347656,114.46800231933594,119.13099670410156,119.13099670410156,294022016
2018-04-06,0.28523901104927063,0.2900330126285553,0.27079901099205017,0.2750619947910309,0.2750619947910309,7671220.0,0.14839400351047516,0.15048100054264069,0.14182999730110168,0.14445100724697113,0.14445100724697113,51827500.0,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112,382.7309875488281,385.19500732421875,366.9110107421875,370.2850036621094,370.2850036621094,967105984.0,118.81500244140625,119.93399810791016,112.78700256347656,113.15499877929688,113.15499877929688,233190000
2018-04-07,0.2750590145587921,0.30545398592948914,0.2750129997730255,0.30412399768829346,0.30412399768829346,8668510.0,0.14488500356674194,0.15146900713443756,0.14382900297641754,0.1487939953804016,0.1487939953804016,48205400.0,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,6911.08984375,3976610048,370.3800048828125,393.0589904785156,369.9360046386719,385.3139953613281,385.3139953613281,951475008.0,113.13500213623047,119.37999725341797,113.09500122070312,116.26000213623047,116.26000213623047,211470000
2018-04-08,0.3062399923801422,0.33045899868011475,0.3002530038356781,0.3270939886569977,0.3270939886569977,10058800.0,0.148825004696846,0.15845200419425964,0.148825004696846,0.1565990000963211,0.1565990000963211,51093100.0,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,7023.52001953125,3652499968,385.7430114746094,402.5899963378906,385.60198974609375,400.50799560546875,400.50799560546875,948488000.0,116.29100036621094,118.55000305175781,115.9469985961914,117.6709976196289,117.6709976196289,194664000
2018-04-09,0.3280470073223114,0.33965200185775757,0.3000989854335785,0.3115279972553253,0.3115279972553253,9020550.0,0.15709400177001953,0.16565600037574768,0.14747799932956696,0.15310600399971008,0.15310600399971008,93021904.0,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032,400.85699462890625,429.2510070800781,390.6099853515625,398.5260009765625,398.5260009765625,1478390016.0,117.78299713134766,122.4260025024414,113.32499694824219,114.98999786376953,114.98999786376953,260171008
2018-04-10,0.3183949887752533,0.3579759895801544,0.31307899951934814,0.35583600401878357,0.35583600401878357,9540080.0,0.15323999524116516,0.15782000124454498,0.1493159979581833,0.15634700655937195,0.15634700655937195,55981300.0,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,6834.759765625,4272750080,399.4110107421875,415.88800048828125,393.8789978027344,414.2430114746094,414.2430114746094,1196000000.0,115.21299743652344,115.4000015258789,112.51799774169922,114.26300048828125,114.26300048828125,202879008
2018-04-11,0.35648199915885925,0.3755500018596649,0.3526020050048828,0.35928699374198914,0.35928699374198914,10603500.0,0.15676100552082062,0.1664309948682785,0.15407900512218475,0.16602900624275208,0.16602900624275208,91793296.0,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,6968.31982421875,4641889792,415.02398681640625,430.5400085449219,412.47100830078125,430.5400085449219,430.5400085449219,1439040000.0,114.28900146484375,119.09400177001953,113.33000183105469,118.29100036621094,118.29100036621094,230068992
2018-04-12,0.3581070005893707,0.3904320001602173,0.3397510051727295,0.3868109881877899,0.3868109881877899,11536600.0,0.1667570024728775,0.2145249992609024,0.16452999413013458,0.21223300695419312,0.21223300695419312,488007008.0,6955.3798828125,7899.22998046875,6806.509765625,7889.25,7889.25,8906250240,430.1610107421875,493.0580139160156,417.4129943847656,492.9410095214844,492.9410095214844,2519360000.0,118.29199981689453,129.3350067138672,113.5510025024414,129.3350067138672,129.3350067138672,587510976
2018-04-13,0.3872930109500885,0.4194979965686798,0.3743650019168854,0.38154301047325134,0.38154301047325134,11271600.0,0.21163199841976166,0.21838200092315674,0.19656699895858765,0.200532004237175,0.200532004237175,230412992.0,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7895.9599609375,7764460032,493.1600036621094,526.469970703125,482.65899658203125,492.7349853515625,492.7349853515625,2419249920.0,129.2740020751953,133.0399932861328,124.05599975585938,125.35399627685547,125.35399627685547,458040000
2018-04-14,0.3800399899482727,0.4182249903678894,0.37496399879455566,0.39400699734687805,0.39400699734687805,9167990.0,0.1986750066280365,0.206495001912117,0.19470800459384918,0.20085300505161285,0.20085300505161285,113212000.0,7874.669921875,8140.7099609375,7846.0,7986.240234375,7986.240234375,5191430144,492.5799865722656,512.0239868164062,488.27899169921875,501.4779968261719,501.4779968261719,1519079936.0,125.2239990234375,129.33900451660156,124.76699829101562,126.29399871826172,126.29399871826172,258806000
2018-04-15,0.3945150077342987,0.4271189868450165,0.3945150077342987,0.42394599318504333,0.42394599318504333,10745200.0,0.20138899981975555,0.22344399988651276,0.19993999600410461,0.2213899940252304,0.2213899940252304,169798000.0,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,8329.1103515625,5244480000,502.8800048828125,531.7020263671875,502.8800048828125,531.7020263671875,531.7020263671875,1726089984.0,126.66899871826172,132.0449981689453,126.66899871826172,132.0449981689453,132.0449981689453,274427008
2018-04-16,0.42427998781204224,0.4277540147304535,0.3958530128002167,0.40953800082206726,0.40953800082206726,9864350.0,0.22188900411128998,0.2566460072994232,0.2118079960346222,0.2566460072994232,0.2566460072994232,678780992.0,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,8058.669921875,5631309824,532.073974609375,534.197021484375,500.25,511.1470031738281,511.1470031738281,1758979968.0,131.96800231933594,132.62600708007812,125.23799896240234,128.3350067138672,128.3350067138672,290855008
2018-04-17,0.40959298610687256,0.44263899326324463,0.40759798884391785,0.4167940020561218,0.4167940020561218,11459000.0,0.25508999824523926,0.27264100313186646,0.2427709996700287,0.2437240034341812,0.2437240034341812,520975008.0,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,7902.08984375,6900879872,511.1449890136719,518.031005859375,502.5639953613281,502.8940124511719,502.8940124511719,1760359936.0,128.7100067138672,139.6529998779297,128.7100067138672,132.92799377441406,132.92799377441406,532336000
2018-04-18,0.4180920124053955,0.44751399755477905,0.4180920124053955,0.446289986371994,0.446289986371994,11779200.0,0.24273400008678436,0.26236799359321594,0.24273400008678436,0.26034098863601685,0.26034098863601685,181118000.0,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,8163.419921875,6529909760,503.3089904785156,525.0919799804688,503.0450134277344,524.7890014648438,524.7890014648438,1762940032.0,132.3769989013672,140.85299682617188,132.3769989013672,139.9969940185547,139.9969940185547,381161984
2018-04-19,0.4464460015296936,0.48279500007629395,0.44575899839401245,0.48279500007629395,0.48279500007629395,12987800.0,0.26749300956726074,0.2738359868526459,0.2608180046081543,0.2723580002784729,0.2723580002784729,240910000.0,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,8294.3095703125,7063209984,524.0380249023438,567.8889770507812,523.2620239257812,567.8889770507812,567.8889770507812,2256869888.0,140.04100036621094,146.86700439453125,138.95799255371094,146.3000030517578,146.3000030517578,408736000
2018-04-20,0.48310500383377075,0.49130699038505554,0.4632200002670288,0.4814159870147705,0.4814159870147705,12657700.0,0.27098599076271057,0.30164098739624023,0.26969701051712036,0.3012470006942749,0.3012470006942749,349348992.0,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8845.830078125,8438110208,567.989013671875,618.7150268554688,560.2830200195312,615.718017578125,615.718017578125,2849469952.0,146.50100708007812,155.7239990234375,143.843994140625,155.53700256347656,155.53700256347656,491945984
2018-04-21,0.48238399624824524,0.4945800006389618,0.4375630021095276,0.4913490116596222,0.4913490116596222,13561900.0,0.30229198932647705,0.3075520098209381,0.2726840078830719,0.29058000445365906,0.29058000445365906,294632992.0,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,8895.580078125,7548550144,616.0040283203125,621.8880004882812,578.5499877929688,605.39501953125,605.39501953125,2612460032.0,155.68499755859375,156.61000061035156,142.17799377441406,148.9340057373047,148.9340057373047,482924000
2018-04-22,0.49173200130462646,0.5072849988937378,0.48489901423454285,0.49931100010871887,0.49931100010871887,12728200.0,0.28748801350593567,0.29687899351119995,0.28076499700546265,0.2855350077152252,0.2855350077152252,160968000.0,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,8802.4599609375,6629899776,606.1190185546875,640.7670288085938,593.8690185546875,621.8599853515625,621.8599853515625,2426269952.0,148.60800170898438,152.22999572753906,145.31399536132812,146.7740020751953,146.7740020751953,338735008
2018-04-23,0.4995889961719513,0.5060200095176697,0.49107998609542847,0.49238499999046326,0.49238499999046326,13159300.0,0.28555798530578613,0.2896229922771454,0.2835580110549927,0.2884730100631714,0.2884730100631714,127213000.0,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,8930.8798828125,6925190144,621.198974609375,646.7000122070312,621.0349731445312,642.5479736328125,642.5479736328125,2386830080.0,146.6719970703125,152.76800537109375,146.6699981689453,152.2519989013672,152.2519989013672,376060000
2018-04-24,0.49222201108932495,0.5401750206947327,0.49222201108932495,0.5368239879608154,0.5368239879608154,14352600.0,0.28853899240493774,0.3186990022659302,0.2873310148715973,0.31287500262260437,0.31287500262260437,369016992.0,8934.33984375,9732.6103515625,8927.830078125,9697.5,9697.5,10678800384,643.3980102539062,708.875,643.3980102539062,708.1580200195312,708.1580200195312,3581860096.0,152.5749969482422,165.9429931640625,152.5749969482422,165.781005859375,165.781005859375,643558016
2018-04-25,0.5330489873886108,0.5330489873886108,0.4205169975757599,0.43436700105667114,0.43436700105667114,11093000.0,0.3128049969673157,0.3128049969673157,0.26516398787498474,0.27165400981903076,0.27165400981903076,351596000.0,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,8845.740234375,11083100160,707.06201171875,707.06201171875,600.2119750976562,615.416015625,615.416015625,4216140032.0,165.08700561523438,165.08700561523438,142.59300231933594,144.76400756835938,144.76400756835938,613467008
2018-04-26,0.4378179907798767,0.49152201414108276,0.42705801129341125,0.49014800786972046,0.49014800786972046,9472480.0,0.27079498767852783,0.2949720025062561,0.2598649859428406,0.2942950129508972,0.2942950129508972,220715008.0,8867.3203125,9281.509765625,8727.08984375,9281.509765625,9281.509765625,8970559488,618.0789794921875,663.1810302734375,604.0070190429688,662.8090209960938,662.8090209960938,2984009984.0,144.69900512695312,153.822998046875,142.64300537109375,153.6790008544922,153.6790008544922,412436992
2018-04-27,0.49038800597190857,0.49038800597190857,0.452004998922348,0.452004998922348,0.452004998922348,9550110.0,0.29458901286125183,0.3074690103530884,0.28778600692749023,0.2884890139102936,0.2884890139102936,197183008.0,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,8987.0498046875,7566289920,662.1090087890625,684.8679809570312,647.031982421875,647.031982421875,647.031982421875,2598129920.0,153.44400024414062,153.61900329589844,145.90499877929688,145.90499877929688,145.90499877929688,386742016
2018-04-28,0.45213499665260315,0.4858250021934509,0.44889000058174133,0.4844760000705719,0.4844760000705719,11109500.0,0.2871299982070923,0.36495399475097656,0.2871299982070923,0.3578740060329437,0.3578740060329437,636742016.0,8939.26953125,9412.08984375,8931.990234375,9348.48046875,9348.48046875,7805479936,644.64599609375,691.4420166015625,644.64599609375,683.677978515625,683.677978515625,2496659968.0,145.74200439453125,153.3260040283203,145.74200439453125,152.29600524902344,152.29600524902344,337116992
2018-04-29,0.4840390086174011,0.5242249965667725,0.4840390086174011,0.5157139897346497,0.5157139897346497,13234600.0,0.3606700003147125,0.3879010081291199,0.3475080132484436,0.36505699157714844,0.36505699157714844,671886976.0,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,9419.080078125,8853000192,683.9119873046875,697.7559814453125,670.5130004882812,688.8809814453125,688.8809814453125,2740559872.0,152.1649932861328,155.62100219726562,148.89700317382812,153.63099670410156,153.63099670410156,388081984
2018-04-30,0.5188459753990173,0.5955039858818054,0.5016239881515503,0.5446910262107849,0.5446910262107849,16614200.0,0.3642970025539398,0.3642970025539398,0.33662500977516174,0.34331798553466797,0.34331798553466797,298712000.0,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,9240.5498046875,8673920000,689.760986328125,694.4390258789062,666.1170043945312,669.9240112304688,669.9240112304688,2853100032.0,153.64700317382812,154.08099365234375,147.87100219726562,148.4770050048828,148.4770050048828,341396992
2018-05-01,0.546737015247345,0.5640900135040283,0.5136020183563232,0.550400972366333,0.550400972366333,11765500.0,0.34295299649238586,0.36326101422309875,0.32370099425315857,0.35869300365448,0.35869300365448,365521984.0,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,9119.009765625,7713019904,670.4630126953125,674.4030151367188,637.5399780273438,673.6129760742188,673.6129760742188,2678960128.0,148.343994140625,148.5449981689453,143.93899536132812,148.48800659179688,148.48800659179688,342152000
2018-05-02,0.5488070249557495,0.5790550112724304,0.5422670245170593,0.5647010207176208,0.5647010207176208,12012700.0,0.35760200023651123,0.37670400738716125,0.34932398796081543,0.3724200129508972,0.3724200129508972,272855008.0,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,9235.919921875,7558159872,674.0750122070312,688.8419799804688,667.4199829101562,687.1489868164062,687.1489868164062,2822269952.0,148.44500732421875,152.88699340820312,146.98399353027344,151.57699584960938,151.57699584960938,354656992
2018-05-03,0.5660809874534607,0.5806350111961365,0.553803026676178,0.5676689743995667,0.5676689743995667,12504300.0,0.3719260096549988,0.3897489905357361,0.3687889873981476,0.3697090148925781,0.3697090148925781,300814016.0,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,9743.8603515625,10207299584,686.5910034179688,784.3410034179688,686.5910034179688,779.5430297851562,779.5430297851562,4210939904.0,151.85899353027344,163.9969940185547,151.01199340820312,161.45899963378906,161.45899963378906,617984000
2018-05-04,0.5681149959564209,0.59517502784729,0.5456820130348206,0.5825830101966858,0.5825830101966858,9514950.0,0.3707770109176636,0.3707770109176636,0.3508419990539551,0.360181987285614,0.360181987285614,171266000.0,9695.5,9779.2001953125,9585.9599609375,9700.759765625,9700.759765625,8217829888,776.7750244140625,803.7459716796875,762.6320190429688,785.6240234375,785.6240234375,3533410048.0,160.468994140625,170.3780059814453,157.93699645996094,168.78799438476562,168.78799438476562,633054976
2018-05-05,0.5824339985847473,0.6057180166244507,0.5685809850692749,0.5715349912643433,0.5715349912643433,8913690.0,0.3613179922103882,0.37360501289367676,0.36096200346946716,0.36633801460266113,0.36633801460266113,139447008.0,9700.2802734375,9964.5,9695.1201171875,9858.150390625,9858.150390625,7651939840,784.5830078125,827.4550170898438,784.2369995117188,816.1199951171875,816.1199951171875,3035040000.0,168.35000610351562,181.6280059814453,168.35000610351562,177.76199340820312,177.76199340820312,741246016
2018-05-06,0.5698230266571045,0.579571008682251,0.5157150030136108,0.5383989810943604,0.5383989810943604,10221100.0,0.36593300104141235,0.36593300104141235,0.3414669930934906,0.35002100467681885,0.35002100467681885,148186000.0,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,9654.7998046875,7222280192,816.0880126953125,835.0570068359375,764.8829956054688,792.3109741210938,792.3109741210938,3105570048.0,178.02099609375,182.88299560546875,166.1750030517578,171.8000030517578,171.8000030517578,626270016
